instance,algorithm,encoding,fitness_func,run,cover_size,is_valid,fitness,time_sec
medium_50nodes,GA,EdgeCentricEncoding,RepairBasedFitness,3,35,False,-37.0,3.713008165359497
medium_50nodes,SA,EdgeCentricEncoding,RepairBasedFitness,3,34,False,-38.0,0.4180302619934082
medium_50nodes,TS,EdgeCentricEncoding,RepairBasedFitness,3,32,False,-39.0,2.6203813552856445
large_100nodes,GA,BinaryEncoding,LinearSoftPenalty,1,81,False,-90.6,1.709930658340454
large_100nodes,SA,BinaryEncoding,LinearSoftPenalty,1,83,False,-85.4,0.21355795860290527
large_100nodes,TS,BinaryEncoding,LinearSoftPenalty,1,81,True,-81.0,0.5348091125488281
large_100nodes,GA,BinaryEncoding,AdaptiveEdgeWeighting,1,78,False,-88.0,1.8664801120758057
large_100nodes,SA,BinaryEncoding,AdaptiveEdgeWeighting,1,80,False,-87.0,0.2509267330169678
large_100nodes,TS,BinaryEncoding,AdaptiveEdgeWeighting,1,78,False,-79.0,0.7204432487487793
large_100nodes,GA,BinaryEncoding,RepairBasedFitness,1,54,False,-79.0,2.284635543823242
large_100nodes,SA,BinaryEncoding,RepairBasedFitness,1,47,False,-80.0,0.2983360290527344
large_100nodes,TS,BinaryEncoding,RepairBasedFitness,1,45,False,-80.0,0.6447205543518066
large_100nodes,GA,SetEncoding,LinearSoftPenalty,1,83,True,-83.0,1.2680985927581787
large_100nodes,SA,SetEncoding,LinearSoftPenalty,1,84,True,-84.0,0.2220473289489746
large_100nodes,TS,SetEncoding,LinearSoftPenalty,1,77,True,-77.0,0.35634851455688477
large_100nodes,GA,SetEncoding,AdaptiveEdgeWeighting,1,79,False,-82.0,1.354980230331421
large_100nodes,SA,SetEncoding,AdaptiveEdgeWeighting,1,85,False,-86.0,0.23301005363464355
large_100nodes,TS,SetEncoding,AdaptiveEdgeWeighting,1,77,True,-77.0,0.4077262878417969
large_100nodes,GA,SetEncoding,RepairBasedFitness,1,15,False,-79.0,2.177565574645996
large_100nodes,SA,SetEncoding,RepairBasedFitness,1,21,False,-80.0,0.3604404926300049
large_100nodes,TS,SetEncoding,RepairBasedFitness,1,7,False,-79.0,0.8546929359436035
large_100nodes,GA,EdgeCentricEncoding,LinearSoftPenalty,1,80,False,-83.6,9.990028381347656
large_100nodes,SA,EdgeCentricEncoding,LinearSoftPenalty,1,82,False,-85.6,1.10136079788208
large_100nodes,TS,EdgeCentricEncoding,LinearSoftPenalty,1,85,True,-85.0,21.024060487747192
large_100nodes,GA,EdgeCentricEncoding,AdaptiveEdgeWeighting,1,80,False,-83.0,9.936311483383179
large_100nodes,SA,EdgeCentricEncoding,AdaptiveEdgeWeighting,1,79,False,-85.0,1.110239028930664
large_100nodes,TS,EdgeCentricEncoding,AdaptiveEdgeWeighting,1,80,False,-85.0,19.165693044662476
large_100nodes,GA,EdgeCentricEncoding,RepairBasedFitness,1,78,False,-83.0,9.714728355407715
large_100nodes,SA,EdgeCentricEncoding,RepairBasedFitness,1,78,False,-85.0,1.0955896377563477
large_100nodes,TS,EdgeCentricEncoding,RepairBasedFitness,1,81,False,-85.0,19.099326372146606
large_100nodes,GA,BinaryEncoding,LinearSoftPenalty,2,81,False,-93.0,1.7605791091918945
large_100nodes,SA,BinaryEncoding,LinearSoftPenalty,2,83,False,-84.2,0.22734451293945312
large_100nodes,TS,BinaryEncoding,LinearSoftPenalty,2,77,True,-77.0,0.6711122989654541
large_100nodes,GA,BinaryEncoding,AdaptiveEdgeWeighting,2,84,False,-92.0,1.8214972019195557
large_100nodes,SA,BinaryEncoding,AdaptiveEdgeWeighting,2,81,False,-85.0,0.23531341552734375
large_100nodes,TS,BinaryEncoding,AdaptiveEdgeWeighting,2,77,True,-77.0,1.4023354053497314
large_100nodes,GA,BinaryEncoding,RepairBasedFitness,2,41,False,-78.0,2.2575671672821045
large_100nodes,SA,BinaryEncoding,RepairBasedFitness,2,45,False,-79.0,0.2848982810974121
large_100nodes,TS,BinaryEncoding,RepairBasedFitness,2,38,False,-82.0,0.6247398853302002
large_100nodes,GA,SetEncoding,LinearSoftPenalty,2,82,True,-82.0,1.1919543743133545
large_100nodes,SA,SetEncoding,LinearSoftPenalty,2,87,False,-88.2,0.20480728149414062
large_100nodes,TS,SetEncoding,LinearSoftPenalty,2,78,True,-78.0,0.5416409969329834
large_100nodes,GA,SetEncoding,AdaptiveEdgeWeighting,2,77,False,-82.0,1.3120510578155518
